Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
"Lucky Wind, LLC (Longroad)",MN,Onshore Wind Turbine,1.7,Pipestone,IPP Non-CHP,2004.0
"Greenback Energy, LLC (Longroad)",MN,Onshore Wind Turbine,1.7,Pipestone,IPP Non-CHP,2004.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.7,Redwood,Electric Utility,2004.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.7,Redwood,Electric Utility,2005.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.0,Martin,Electric Utility,2003.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.0,Martin,Electric Utility,2003.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.7,Martin,Electric Utility,2004.0
Southern Minnesota Mun P Agny,MN,Onshore Wind Turbine,1.7,Martin,Electric Utility,2005.0
"Michigan Wind 1, LLC",MI,Onshore Wind Turbine,69.0,Huron,IPP Non-CHP,2008.0
Will County Energy LLC,IL,Landfill Gas,1.1,Will,IPP Non-CHP,2006.0
Will County Energy LLC,IL,Landfill Gas,1.1,Will,IPP Non-CHP,2006.0
Will County Energy LLC,IL,Landfill Gas,1.1,Will,IPP Non-CHP,2008.0
Northern States Power Co - Minnesota,MN,Onshore Wind Turbine,98.9,Mower,Electric Utility,2006.0
AMERESCO Chicopee Energy LLC,MA,Landfill Gas,2.1,Hampden,IPP Non-CHP,2010.0
AMERESCO Chicopee Energy LLC,MA,Landfill Gas,1.9,Hampden,IPP Non-CHP,2004.0
AMERESCO Chicopee Energy LLC,MA,Landfill Gas,1.9,Hampden,IPP Non-CHP,2004.0
AMERESCO Chicopee Energy LLC,MA,Landfill Gas,1.9,Hampden,IPP Non-CHP,2004.0
AMERESCO Santa Cruz Energy LLC,CA,Landfill Gas,1.0,Santa Cruz,IPP Non-CHP,2006.0
AMERESCO Santa Cruz Energy LLC,CA,Landfill Gas,1.0,Santa Cruz,IPP Non-CHP,2006.0
AMERESCO Santa Cruz Energy LLC,CA,Landfill Gas,1.0,Santa Cruz,IPP Non-CHP,2006.0
"Wildorado Wind, LLC",TX,Onshore Wind Turbine,161.0,Oldham,IPP Non-CHP,2007.0
Los Angeles Department of Water & Power,CA,Onshore Wind Turbine,135.0,Kern,Electric Utility,2009.0
"Leeward Asset Management, LLC",CA,Onshore Wind Turbine,38.0,Contra Costa,IPP Non-CHP,2006.0
"Leeward Asset Management, LLC",IL,Onshore Wind Turbine,80.0,Lee,IPP Non-CHP,2007.0
FPL Energy Red Canyon LLC,TX,Onshore Wind Turbine,84.0,Borden,IPP Non-CHP,2006.0
Avangrid Power LLC,MN,Onshore Wind Turbine,150.0,Lincoln,IPP Non-CHP,2008.0
City of Geneva- (IL),IL,Natural Gas Internal Combustion Engine,5.9,Kane,Electric Utility,2005.0
City of Geneva- (IL),IL,Natural Gas Internal Combustion Engine,5.9,Kane,Electric Utility,2005.0
City of Geneva- (IL),IL,Natural Gas Internal Combustion Engine,5.9,Kane,Electric Utility,2005.0
City of Geneva- (IL),IL,Natural Gas Internal Combustion Engine,5.9,Kane,Electric Utility,2005.0
City of Geneva- (IL),IL,Natural Gas Internal Combustion Engine,5.9,Kane,Electric Utility,2005.0
Russell City Energy Company LLC,CA,Natural Gas Fired Combined Cycle,200.0,Alameda,IPP Non-CHP,2013.0
Russell City Energy Company LLC,CA,Natural Gas Fired Combined Cycle,200.0,Alameda,IPP Non-CHP,2013.0
Russell City Energy Company LLC,CA,Natural Gas Fired Combined Cycle,255.0,Alameda,IPP Non-CHP,2013.0
Roseburg Forest Products,CA,Wood/Wood Waste Biomass,13.4,Siskiyou,Industrial CHP,2010.0
Southern California Edison Co,CA,Natural Gas Fired Combustion Turbine,49.8,Ventura,Electric Utility,2012.0
Southern California Edison Co,CA,Natural Gas Fired Combustion Turbine,49.8,San Bernardino,Electric Utility,2007.0
Southern California Edison Co,CA,Batteries,10.0,San Bernardino,Electric Utility,2016.0
Southern California Edison Co,CA,Natural Gas Fired Combustion Turbine,49.8,San Bernardino,Electric Utility,2007.0
Southern California Edison Co,CA,Natural Gas Fired Combustion Turbine,49.8,Orange,Electric Utility,2007.0
Southern California Edison Co,CA,Natural Gas Fired Combustion Turbine,49.8,Los Angeles,Electric Utility,2007.0
Southern California Edison Co,CA,Batteries,10.0,Los Angeles,Electric Utility,2016.0
Pacific Gas & Electric Co.,CA,Natural Gas Fired Combined Cycle,203.2,Contra Costa,Electric Utility,2009.0
Pacific Gas & Electric Co.,CA,Natural Gas Fired Combined Cycle,203.2,Contra Costa,Electric Utility,2009.0
Pacific Gas & Electric Co.,CA,Natural Gas Fired Combined Cycle,213.3,Contra Costa,Electric Utility,2009.0
"Big Sky Wind, LLC",TX,Onshore Wind Turbine,89.5,Glasscock,IPP Non-CHP,2007.0
Mesquite Wind LLC,TX,Onshore Wind Turbine,200.0,Shackelford,IPP Non-CHP,2008.0
AES Distributed Energy,TX,Onshore Wind Turbine,232.5,Nolan,IPP Non-CHP,2007.0
High Prairie Wind Farm II LLC,MN,Onshore Wind Turbine,100.7,Mower,IPP Non-CHP,2007.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,2.0,Ottawa,Electric Utility,2006.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,2.0,Ottawa,Electric Utility,2006.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,2.0,Ottawa,Electric Utility,2006.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,2.0,Ottawa,Electric Utility,2006.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,2.0,Ottawa,Electric Utility,2006.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,1.0,Ottawa,Electric Utility,2002.0
City of Zeeland - (MI),MI,Natural Gas Internal Combustion Engine,1.0,Ottawa,Electric Utility,2002.0
Invenergy Services LLC,TX,Onshore Wind Turbine,130.5,Scurry,IPP Non-CHP,2007.0
Gainesville Regional Utilities,FL,Natural Gas Fired Combustion Turbine,4.1,Alachua,Commercial CHP,2009.0
Gainesville Regional Utilities,FL,Natural Gas Internal Combustion Engine,7.4,Alachua,Commercial CHP,2017.0
City of Salem - (VA),VA,Petroleum Liquids,1.3,Salem City,Electric Utility,2007.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,FL,Landfill Gas,0.8,Jackson,IPP Non-CHP,2006.0
WM Renewable Energy LLC,TX,Landfill Gas,1.6,Travis,IPP Non-CHP,2007.0
WM Renewable Energy LLC,TX,Landfill Gas,1.6,Travis,IPP Non-CHP,2007.0
WM Renewable Energy LLC,TX,Landfill Gas,1.6,Travis,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2007.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2009.0
WM Renewable Energy LLC,NY,Landfill Gas,0.8,Erie,IPP Non-CHP,2009.0
WM Renewable Energy LLC,MA,Landfill Gas,1.6,Worcester,IPP Non-CHP,2007.0
WM Renewable Energy LLC,MA,Landfill Gas,1.6,Worcester,IPP Non-CHP,2007.0
WM Renewable Energy LLC,MA,Landfill Gas,1.6,Worcester,IPP Non-CHP,2009.0
WM Renewable Energy LLC,IL,Landfill Gas,0.8,Christian,IPP Non-CHP,2008.0
WM Renewable Energy LLC,IL,Landfill Gas,0.8,Christian,IPP Non-CHP,2008.0
WM Renewable Energy LLC,IL,Landfill Gas,0.8,Christian,IPP Non-CHP,2008.0
WM Renewable Energy LLC,IL,Landfill Gas,0.8,Christian,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
WM Renewable Energy LLC,VA,Landfill Gas,0.8,Hampton City,IPP Non-CHP,2008.0
Pacific Gas & Electric Co.,CA,Natural Gas Fired Combined Cycle,181.5,Colusa,Electric Utility,2010.0
Pacific Gas & Electric Co.,CA,Natural Gas Fired Combined Cycle,181.5,Colusa,Electric Utility,2010.0
