Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
Urban Grid Solar,PA,Solar Photovoltaic,100.1,Franklin,IPP Non-CHP,2025.0
Urban Grid Solar,VA,Solar Photovoltaic,64.7,Halifax,IPP Non-CHP,2023.0
Urban Grid Solar,VA,Solar Photovoltaic,75.0,Frederick,IPP Non-CHP,2024.0
NJR Clean Energy Ventures Corporation,NJ,Solar Photovoltaic,2.0,Middlesex,IPP Non-CHP,2023.0
"DG New York CS, LLC",NY,Solar Photovoltaic,2.0,Orange,IPP Non-CHP,2022.0
"Robin Hollow Solar, LLC",RI,Solar Photovoltaic,40.7,Kent,IPP Non-CHP,2023.0
"DG Empire Lumen 2023, LLC",NY,Solar Photovoltaic,5.0,Onondaga,IPP Non-CHP,2024.0
Ben Milam Solar 1 LLC,TX,Solar Photovoltaic,200.0,Milam,IPP Non-CHP,2024.0
Indiana Crossroads Wind Farm II LLC,IN,Onshore Wind Turbine,201.6,White,IPP Non-CHP,2024.0
South County Packing,CA,Solar Photovoltaic,4.0,Monterey,Industrial Non-CHP,2020.0
"North Fork Solar Project, LLC",OK,Solar Photovoltaic,120.0,Kiowa,IPP Non-CHP,2024.0
AES Clean Energy,MD,Solar Photovoltaic,2.0,Frederick,IPP Non-CHP,2024.0
AES Clean Energy,MD,Solar Photovoltaic,2.0,Washington,IPP Non-CHP,2024.0
"Enel Green Power Estonian Solar Project, LLC",TX,Batteries,100.0,Delta,IPP Non-CHP,2025.0
Ecos Energy LLC,VT,Solar Photovoltaic,2.2,Rutland,IPP Non-CHP,2023.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,1.0,Somerset,IPP Non-CHP,2023.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,5.0,Kennebec,IPP Non-CHP,2023.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,1.0,Somerset,IPP Non-CHP,2023.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,5.0,Lincoln,IPP Non-CHP,2023.0
Hayhurst Texas Solar,TX,Solar Photovoltaic,24.8,Culberson,IPP Non-CHP,2024.0
AES Indiana,IN,Batteries,200.0,Pike,Electric Utility,2025.0
"Evergy Kansas Central, Inc",KS,Solar Photovoltaic,1.0,Shawnee,Electric Utility,2023.0
"Evergy Kansas Central, Inc",KS,Solar Photovoltaic,1.6,Shawnee,Electric Utility,2023.0
"Evergy Kansas Central, Inc",KS,Solar Photovoltaic,1.3,Douglas,Electric Utility,2023.0
AES Clean Energy,CA,Batteries,25.0,San Bernardino,IPP Non-CHP,2024.0
AES Clean Energy,CA,Solar Photovoltaic,50.0,San Bernardino,IPP Non-CHP,2024.0
Elk Street Solar LLC,NY,Solar Photovoltaic,2.4,Erie,IPP Non-CHP,2025.0
"Energy 49, LLC",AK,Solar Photovoltaic,6.0,Matanuska Susitna,IPP Non-CHP,2023.0
OE_ESCL,NM,Solar Photovoltaic,200.0,McKinley,IPP Non-CHP,2024.0
Solops 371 Hoes LLC,NJ,Solar Photovoltaic,1.0,Middlesex,IPP Non-CHP,2023.0
Solops 371 Hoes LLC,NJ,Solar Photovoltaic,0.3,Middlesex,IPP Non-CHP,2023.0
Monongahela Power Co,WV,Solar Photovoltaic,18.9,Monongalia,Electric Utility,2024.0
Monongahela Power Co,WV,Solar Photovoltaic,5.8,Berkeley,Electric Utility,2025.0
Monongahela Power Co,WV,Solar Photovoltaic,5.5,Marion,Electric Utility,2024.0
"Roadrunner Crossing Wind Farm, LLC",TX,Onshore Wind Turbine,256.0,Eastland,IPP Non-CHP,2024.0
Madison Energy Investments LLC,NJ,Solar Photovoltaic,1.2,Atlantic,IPP Non-CHP,2022.0
Madison Energy Investments LLC,ME,Solar Photovoltaic,4.3,Somerset,IPP Non-CHP,2022.0
Fork in the Road Solar LLC,NY,Solar Photovoltaic,1.4,Dutchess,IPP Non-CHP,2025.0
Tampa Electric Co,FL,Natural Gas Internal Combustion Engine,18.8,Hillsborough,Electric Utility,2025.0
Tampa Electric Co,FL,Natural Gas Internal Combustion Engine,18.8,Hillsborough,Electric Utility,2025.0
Tampa Electric Co,FL,Solar Photovoltaic,23.0,Hillsborough,Electric Utility,2024.0
"SR McNeal, LLC",AZ,Batteries,20.0,Cochise,IPP Non-CHP,2023.0
"SR McNeal, LLC",AZ,Solar Photovoltaic,20.0,Cochise,IPP Non-CHP,2023.0
SMT Mercedes LLC,TX,Batteries,10.0,Hidalgo,IPP Non-CHP,2023.0
SMT Mission LLC,TX,Batteries,10.0,Hidalgo,IPP Non-CHP,2023.0
SMT Santa Rosa LLC,TX,Batteries,10.0,Cameron,IPP Non-CHP,2023.0
SMT Alamo LLC,TX,Batteries,10.0,Hidalgo,IPP Non-CHP,2023.0
SMT Bay City LLC,TX,Batteries,10.0,Matagorda,IPP Non-CHP,2023.0
SMT Elsa LLC,TX,Batteries,10.0,Hidalgo,IPP Non-CHP,2023.0
SMT Los Fresnos LLC,TX,Batteries,10.0,Cameron,IPP Non-CHP,2023.0
SMT Harlingen II LLC,TX,Batteries,10.0,Cameron,IPP Non-CHP,2023.0
SMT Rio Grande I LLC,TX,Batteries,10.0,Starr,IPP Non-CHP,2023.0
SMT Rio Grande II LLC,TX,Batteries,10.0,Starr,IPP Non-CHP,2023.0
Madison Energy Holdings LLC,GA,Solar Photovoltaic,1.9,Bryan,IPP Non-CHP,2023.0
LSE Pegasus LLC,NY,Solar Photovoltaic,5.0,Tioga,IPP Non-CHP,2020.0
Ben Milam Solar 2 LLC,TX,Solar Photovoltaic,250.0,Milam,IPP Non-CHP,2024.0
Skysol Holdco LLC,OR,Solar Photovoltaic,61.2,Klamath,IPP Non-CHP,2023.0
BE-Pine1 LLC,PA,Solar Photovoltaic,17.1,Beaver,IPP Non-CHP,2023.0
BE-Pine2 LLC,PA,Solar Photovoltaic,17.1,Beaver,IPP Non-CHP,2023.0
East Victory Way Solar LLC,CO,Solar Photovoltaic,4.0,Moffat,IPP Non-CHP,2023.0
Terra-Gen Operating Co-Solar,CA,Batteries,45.0,San Bernardino,IPP Non-CHP,2024.0
AES Clean Energy,NY,Solar Photovoltaic,4.9,Montgomery,IPP Non-CHP,2024.0
Terra-Gen Operating Co-BESS 2,CA,Batteries,40.0,Kern,IPP Non-CHP,2024.0
Terra-Gen Operating Co-BESS 2,CA,Batteries,59.0,Kern,IPP Non-CHP,2024.0
EDPR Scarlet II LLC,CA,Solar Photovoltaic,200.0,Fresno,IPP Non-CHP,2024.0
EDPR Scarlet II LLC,CA,Batteries,150.0,Fresno,IPP Non-CHP,2024.0
Prescott Wind Energy LLC,IA,Onshore Wind Turbine,38.7,Adams,IPP Non-CHP,2024.0
"Umbriel Solar, LLC",TX,Solar Photovoltaic,150.0,Polk,IPP Non-CHP,2023.0
"Three Corners Solar, LLC",ME,Solar Photovoltaic,110.0,Waldo,IPP Non-CHP,2024.0
"Maine DG Solar Pittsfield, LLC",ME,Solar Photovoltaic,4.9,Somerset,IPP Non-CHP,2023.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,3.0,Penobscot,IPP Non-CHP,2024.0
"Luminace Sunbeam Development Holdings, LLC",ME,Solar Photovoltaic,5.0,Franklin,IPP Non-CHP,2023.0
Dimension Energy LLC,NJ,Solar Photovoltaic,3.0,Somerset,IPP Non-CHP,2023.0
Dimension Energy LLC,NJ,Solar Photovoltaic,3.8,Somerset,IPP Non-CHP,2023.0
Dimension Energy LLC,NJ,Solar Photovoltaic,1.2,Bergen,IPP Non-CHP,2023.0
"MSS Energy Holdings, LLC (d.b.a. Calibrant Energy)",MA,Batteries,2.1,Middlesex,IPP Non-CHP,2021.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Blue Earth,IPP Non-CHP,2023.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Blue Earth,IPP Non-CHP,2023.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Chippewa,IPP Non-CHP,2023.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Clay,IPP Non-CHP,2024.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Stearns,IPP Non-CHP,2024.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Renville,IPP Non-CHP,2023.0
United States Solar Corporation,MN,Solar Photovoltaic,1.0,Renville,IPP Non-CHP,2023.0
MN CSG 2019-24 LLC,MN,Solar Photovoltaic,0.9,Washington,IPP Non-CHP,2023.0
Madison Energy Holdings LLC,GA,Solar Photovoltaic,2.6,Bartow,IPP Non-CHP,2023.0
Greenbacker Renewable Energy Corporation,NV,Solar Photovoltaic,13.5,Nye,IPP Non-CHP,2017.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,2.0,Polk,IPP Non-CHP,2023.0
"Mule Farm Solar, LLC",NC,Solar Photovoltaic,2.0,Johnston,IPP Non-CHP,2022.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,1.5,Vernon,IPP Non-CHP,2023.0
"Ramp Solar, LLC",NC,Solar Photovoltaic,2.0,Wayne,IPP Non-CHP,2022.0
"Hubble Solar, LLC",NC,Solar Photovoltaic,2.0,Columbus,IPP Non-CHP,2023.0
"Washington County Solar, LLC",GA,Solar Photovoltaic,150.0,Washington,IPP Non-CHP,2024.0
ClearGen LLC,GA,Landfill Gas,1.8,Houston,IPP CHP,2009.0
ClearGen LLC,TX,Petroleum Liquids,1.3,Victoria,IPP CHP,2020.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,1.5,Dunn,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,1.5,Dunn,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,2.0,Clark,IPP Non-CHP,2024.0
Hemings Solar Partners LLC,VA,Solar Photovoltaic,5.0,Richmond,IPP Non-CHP,2023.0
Monroe Solar LLC,VA,Solar Photovoltaic,2.2,Pittsylvania,IPP Non-CHP,2022.0
Dominion Energy Inc.,VA,Solar Photovoltaic,20.0,Wight,Electric Utility,2023.0
"Scooby Solar, LLC",CA,Solar Photovoltaic,2.5,Kern,Commercial Non-CHP,2023.0
"Sunny Cow Solar, LLC",CA,Solar Photovoltaic,2.0,Kern,IPP Non-CHP,2023.0
"North Bend Wind Project, LLC",SD,Onshore Wind Turbine,200.0,Hyde,IPP Non-CHP,2023.0
Atrisco Solar LLC,NM,Solar Photovoltaic,300.0,Bernalillo,IPP Non-CHP,2024.0
Greasewood II LLC,TX,Solar Photovoltaic,306.0,Pecos,IPP Non-CHP,2024.0
"River Fork Solar, LLC",MI,Solar Photovoltaic,149.0,Calhoun,IPP Non-CHP,2024.0
Preston Garden LLC,MN,Solar Photovoltaic,1.0,Renville,IPP Non-CHP,2024.0
"Altus Power America Management, LLC",ME,Solar Photovoltaic,4.5,Androscoggin,IPP Non-CHP,2024.0
Nautilus Solar Solutions,ME,Solar Photovoltaic,4.9,Somerset,IPP Non-CHP,2024.0
Nautilus Solar Solutions,ME,Solar Photovoltaic,4.9,Androscoggin,IPP Non-CHP,2024.0
"Altus Power America Management, LLC",ME,Solar Photovoltaic,4.9,Cumberland,IPP Non-CHP,2024.0
"Altus Power America Management, LLC",ME,Solar Photovoltaic,4.0,Penobscot,IPP Non-CHP,2024.0
"Altus Power America Management, LLC",ME,Solar Photovoltaic,4.9,Penobscot,IPP Non-CHP,2024.0
"Altus Power America Management, LLC",ME,Solar Photovoltaic,4.9,Penobscot,IPP Non-CHP,2024.0
National Grid Renewables,SD,Solar Photovoltaic,128.0,Pennington,IPP Non-CHP,2024.0
National Grid Renewables,TX,Solar Photovoltaic,150.0,McLennan,IPP Non-CHP,2024.0
National Grid Renewables,TX,Batteries,100.0,McLennan,IPP Non-CHP,2024.0
"CPV Stagecoach Solar, LLC",GA,Solar Photovoltaic,80.0,Macon,IPP Non-CHP,2024.0
"Elawan Dileo Solar, LLC",TX,Solar Photovoltaic,71.4,Hill,IPP Non-CHP,2023.0
"Elawan Pitts Dudik Solar, LLC",TX,Solar Photovoltaic,49.6,Hill,IPP Non-CHP,2023.0
"Evergy Kansas Central, Inc",KS,Solar Photovoltaic,4.9,Miami,Electric Utility,2024.0
"Roundhouse Renewable Energy II, LLC",WY,Onshore Wind Turbine,105.7,Laramie,IPP Non-CHP,2023.0
"Energy Developments, Inc d/b/a EDL",OH,Landfill Gas,0.8,Hancock,IPP Non-CHP,2014.0
"Energy Developments, Inc d/b/a EDL",OH,Landfill Gas,0.8,Hancock,IPP Non-CHP,2014.0
"Energy Developments, Inc d/b/a EDL",OH,Landfill Gas,0.8,Hancock,IPP Non-CHP,2014.0
"Energy Developments, Inc d/b/a EDL",OH,Landfill Gas,0.8,Hancock,IPP Non-CHP,2014.0
Randolf Solar Partners LLC,VA,Solar Photovoltaic,3.2,Shenandoah,IPP Non-CHP,2024.0
"Henry Gibson Solar, LLC",NC,Solar Photovoltaic,5.0,Scotland,IPP Non-CHP,2024.0
Bravo REC Management LLC,CA,Solar Photovoltaic,1.0,Tulare,Industrial Non-CHP,2009.0
"Solitude Solar Russell County Rd 21 Microgrid, LLC",NY,Solar Photovoltaic,2.2,St. Lawrence,IPP Non-CHP,2024.0
ME Sandy River LLC,ME,Solar Photovoltaic,3.6,Franklin,IPP Non-CHP,2024.0
"SL Sherman, LLC",NY,Solar Photovoltaic,4.7,Chautauqua,IPP Non-CHP,2024.0
"SL Sherman II, LLC",NY,Solar Photovoltaic,5.0,Chautauqua,IPP Non-CHP,2025.0
North Carolina El Member Corp,NC,Batteries,2.5,Edgecombe,Electric Utility,2024.0
North Carolina El Member Corp,NC,Batteries,2.5,Halifax,Electric Utility,2024.0
"Quartz Solar, LLC",AR,Solar Photovoltaic,135.0,Cross,IPP Non-CHP,2025.0
North Carolina El Member Corp,NC,Batteries,10.0,Onslow,Electric Utility,2024.0
North Carolina El Member Corp,NC,Batteries,15.0,Hoke,Electric Utility,2024.0
North Carolina El Member Corp,NC,Batteries,10.0,Cumberland,Electric Utility,2024.0
North Carolina El Member Corp,NC,Batteries,5.0,Stokes,Electric Utility,2024.0
North Carolina El Member Corp,NC,Batteries,5.0,Craven,Electric Utility,2024.0
"DG Empire Sun, LLC",NY,Solar Photovoltaic,5.0,Livingston,IPP Non-CHP,2024.0
"Washington County Solar, LLC",GA,Solar Photovoltaic,200.0,Decatur,IPP Non-CHP,2024.0
Madison Energy Holdings LLC,GA,Solar Photovoltaic,2.3,Bibb,IPP Non-CHP,2023.0
"Duke Energy Florida, LLC",FL,Solar Photovoltaic,74.9,Gilchrist,Electric Utility,2024.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.5,Union,IPP Non-CHP,2022.0
SolRiver Capital LLC,SC,Solar Photovoltaic,10.0,Williamsburg,IPP Non-CHP,2024.0
SolRiver Capital LLC,SC,Solar Photovoltaic,2.0,Florence,IPP Non-CHP,2024.0
SolRiver Capital LLC,NC,Solar Photovoltaic,3.0,Greene,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,2.0,Pierce,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,1.4,Price,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,5.0,Fond Du Lac,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,WI,Solar Photovoltaic,1.5,Chippewa,IPP Non-CHP,2024.0
"Catalyze Fort Worth 5200 Gold Spike Drive Microgrid, LLC",TX,Solar Photovoltaic,4.0,Tarrant,IPP Non-CHP,2025.0
SolRiver Capital LLC,IN,Solar Photovoltaic,7.0,Hendricks,IPP Non-CHP,2023.0
Standard Solar,ME,Solar Photovoltaic,5.0,Somerset,IPP Non-CHP,2023.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.0,Mercer,IPP Non-CHP,2021.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.4,Essex,IPP Non-CHP,2022.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,3.0,Hudson,IPP Non-CHP,2020.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,2.0,Essex,IPP Non-CHP,2022.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.4,Middlesex,IPP Non-CHP,2022.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,2.5,Middlesex,IPP Non-CHP,2022.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.4,Middlesex,IPP Non-CHP,2022.0
Prologis Logistics Services Incorporated,CA,Solar Photovoltaic,2.4,San Joaquin,IPP Non-CHP,2024.0
Prologis Logistics Services Incorporated,NJ,Solar Photovoltaic,1.5,Middlesex,IPP Non-CHP,2022.0
"Sunlight Road Solar, LLC",LA,Solar Photovoltaic,50.0,Washington,IPP Non-CHP,2024.0
Small Mouth Bass Solar Partners LLC,VA,Solar Photovoltaic,2.5,Rockbridge,IPP Non-CHP,2024.0
Bravo REC Management LLC,CA,Solar Photovoltaic,1.2,Tulare,Industrial Non-CHP,2023.0
Heimlich Solar Partners LLC,DE,Solar Photovoltaic,4.5,Sussex,IPP Non-CHP,2024.0
"BESSP1, LLC.",TX,Solar Photovoltaic,4.4,Lubbock,IPP Non-CHP,2023.0
"SR Clarksville, LLC",TN,Solar Photovoltaic,2.0,Montgomery,IPP Non-CHP,2023.0
"SR Clarksville II, LLC",TN,Solar Photovoltaic,4.8,Montgomery,IPP Non-CHP,2023.0
"SR Byhalia, LLC",MS,Solar Photovoltaic,4.8,Marshall,IPP Non-CHP,2023.0
"SR Franklin, LLC",KY,Solar Photovoltaic,2.5,Simpson,IPP Non-CHP,2023.0
"Longbow BESS, LLC",TX,Batteries,174.0,Brazoria,IPP Non-CHP,2024.0
"Township Road 215 Solar Project 2021, LLC",OH,Solar Photovoltaic,2.0,Hancock,IPP Non-CHP,2022.0
Belmar Gateway Solar LLC,NJ,Solar Photovoltaic,1.8,Monmouth,IPP Non-CHP,2022.0
"THD NJ Riverview Main Distribution Center Solar Project 2020, LLC",NJ,Solar Photovoltaic,2.5,Middlesex,IPP Non-CHP,2022.0
"Amite Solar, LLC",LA,Solar Photovoltaic,100.0,Tangipahoa,IPP Non-CHP,2025.0
Interstate Power and Light Co,IA,Solar Photovoltaic,4.5,Linn,Electric Utility,2024.0
"Yellow Pine Solar II, LLC",NV,Batteries,53.0,Clark,IPP Non-CHP,2024.0
"Yellow Pine Solar II, LLC",NV,Solar Photovoltaic,60.0,Clark,IPP Non-CHP,2024.0
"Yellow Pine Solar II, LLC",NV,Batteries,32.0,Clark,IPP Non-CHP,2024.0
"Yellow Pine Solar II, LLC",NV,Solar Photovoltaic,65.0,Clark,IPP Non-CHP,2024.0
"Crow Creek Solar, LLC",CA,Batteries,15.0,Stanislaus,IPP Non-CHP,2024.0
"Crow Creek Solar, LLC",CA,Solar Photovoltaic,20.0,Stanislaus,IPP Non-CHP,2024.0
Terra-Gen Operating Co-BESS 2,CA,Batteries,77.0,Kern,IPP Non-CHP,2020.0
"Montgomery Ranch Wind Farm, LLC",TX,Onshore Wind Turbine,202.5,Foard,IPP Non-CHP,2025.0
Interstate Power and Light Co,IA,Solar Photovoltaic,1.0,Boone,Electric Utility,2024.0
Interstate Power and Light Co,IA,Solar Photovoltaic,2.3,Lucas,Electric Utility,2024.0
Interstate Power and Light Co,IA,Solar Photovoltaic,1.4,Story,Electric Utility,2024.0
Interstate Power and Light Co,IA,Solar Photovoltaic,1.0,Dallas,Electric Utility,2024.0
"Byrne Solar, LLC",MI,Solar Photovoltaic,5.0,Kent,IPP Non-CHP,2023.0
"Lightfoot Solar, LLC",MI,Solar Photovoltaic,10.0,Oscoda,IPP Non-CHP,2023.0
"Shipsterns Solar, LLC",MI,Solar Photovoltaic,20.0,Calhoun,IPP Non-CHP,2023.0
"Willford Solar, LLC",MI,Solar Photovoltaic,20.0,Gladwin,IPP Non-CHP,2023.0
"Bayou Galion Solar Project, LLC",LA,Solar Photovoltaic,98.1,Morehouse Parish,IPP Non-CHP,2024.0
Reactivate,IL,Solar Photovoltaic,2.0,Cook,IPP Non-CHP,2024.0
Reactivate,IL,Solar Photovoltaic,2.0,Will,IPP Non-CHP,2024.0
Reactivate,IL,Solar Photovoltaic,2.0,Madison,IPP Non-CHP,2024.0
"NextGrid Bitterbush, LLC",ME,Solar Photovoltaic,4.6,Penobscot,IPP Non-CHP,2023.0
"NextGrid Corkwood, LLC",ME,Solar Photovoltaic,4.6,Penobscot,IPP Non-CHP,2023.0
Reactivate,NY,Solar Photovoltaic,4.8,Oswego,IPP Non-CHP,2024.0
Reactivate,IL,Solar Photovoltaic,2.0,Cook,IPP Non-CHP,2024.0
Reactivate,IL,Solar Photovoltaic,2.0,Cook,IPP Non-CHP,2024.0
"GD West Greenwich Nooseneck I, LLC",RI,Solar Photovoltaic,10.0,Kent,IPP Non-CHP,2022.0
"GD West Greenwich Nooseneck I, LLC",RI,Solar Photovoltaic,10.0,Kent,IPP Non-CHP,2022.0
"Rhode Island Solar Renewable Energy IV, LLC",RI,Solar Photovoltaic,8.4,Newport,IPP Non-CHP,2023.0
"Rhode Island Solar Renewable Energy IV, LLC",RI,Solar Photovoltaic,3.4,Newport,IPP Non-CHP,2023.0
"Hartz Solar, LLC",NJ,Solar Photovoltaic,3.0,Union,Commercial Non-CHP,2023.0
Omaha Public Power District,NE,Batteries,1.0,Cass,Electric Utility,2023.0
"SR Toombs I, LLC",GA,Solar Photovoltaic,250.0,Montgomery,IPP Non-CHP,2024.0
"SR Panola II, LLC",MS,Solar Photovoltaic,4.8,Panola,IPP Non-CHP,2024.0
"SR Panola III, LLC",MS,Solar Photovoltaic,3.5,Panola,IPP Non-CHP,2024.0
"SR Panola I, LLC",MS,Solar Photovoltaic,4.8,Panola,IPP Non-CHP,2024.0
AES Clean Energy,PA,Solar Photovoltaic,150.0,Franklin,IPP Non-CHP,2023.0
Dimension Energy LLC,VA,Solar Photovoltaic,5.0,Lancaster,IPP Non-CHP,2024.0
Dimension Energy LLC,VA,Solar Photovoltaic,4.0,Prince Edward,IPP Non-CHP,2024.0
Interstate Power and Light Co,IA,Solar Photovoltaic,50.0,Linn,Electric Utility,2024.0
"DG Kendall, LLC",NY,Solar Photovoltaic,5.0,Orleans,IPP Non-CHP,2025.0
Solar Breakers LLC,RI,Solar Photovoltaic,1.0,Newport,IPP Non-CHP,2022.0
Solar Breakers LLC,RI,Solar Photovoltaic,10.0,Newport,IPP Non-CHP,2022.0
"DG Moorman Creek, LLC",NY,Solar Photovoltaic,4.4,Monroe,IPP Non-CHP,2024.0
Citizens Enterprises Corporation,MD,Solar Photovoltaic,8.2,Carroll,IPP Non-CHP,2022.0
Citizens Enterprises Corporation,MA,Solar Photovoltaic,4.5,Middlesex,IPP Non-CHP,2019.0
Southern Power Co,WY,Solar Photovoltaic,150.0,Laramie,IPP Non-CHP,2024.0
Citizens Enterprises Corporation,MA,Solar Photovoltaic,1.5,Barnstable,IPP Non-CHP,2021.0
Citizens Enterprises Corporation,MA,Solar Photovoltaic,4.0,Worcester,IPP Non-CHP,2020.0
Citizens Enterprises Corporation,MA,Solar Photovoltaic,2.5,Worcester,IPP Non-CHP,2020.0
Greenbacker Renewable Energy Corporation,IL,Solar Photovoltaic,2.0,Stephenson,IPP Non-CHP,2025.0
Greenbacker Renewable Energy Corporation,IL,Solar Photovoltaic,2.0,Stephenson,IPP Non-CHP,2025.0
Greenbacker Renewable Energy Corporation,ME,Solar Photovoltaic,2.6,Aroostook,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,ME,Solar Photovoltaic,5.0,Penobscot,IPP Non-CHP,2024.0
"SR Marion, LLC",TN,Solar Photovoltaic,1.3,Sequatchie,IPP Non-CHP,2024.0
"Liberty County Solar Project, LLC",TX,Solar Photovoltaic,109.9,Liberty,IPP Non-CHP,2024.0
Arkansas River Power Authority,CO,Onshore Wind Turbine,1.5,Baca,Electric Utility,2004.0
Oak Solar LLC,NC,Solar Photovoltaic,120.0,Northampton,IPP Non-CHP,2023.0
Groton BESS 2 LLC,MA,Batteries,2.0,Middlesex,IPP Non-CHP,2024.0
"Auburn Renewables, LLC",IN,Solar Photovoltaic,11.0,Dekalb,IPP Non-CHP,2022.0
"SR Warren, LLC",KY,Solar Photovoltaic,3.5,Simpson,IPP Non-CHP,2024.0
National Grid Renewables,KY,Solar Photovoltaic,160.0,Henderson,IPP Non-CHP,2025.0
National Grid Renewables,OH,Solar Photovoltaic,45.0,Ross,IPP Non-CHP,2025.0
National Grid Renewables,MN,Solar Photovoltaic,50.0,Mower,IPP Non-CHP,2024.0
National Grid Renewables,MN,Solar Photovoltaic,45.0,Fillmore,IPP Non-CHP,2024.0
Solar Star Prime 4 LLC,CA,Batteries,2.4,San Diego,IPP Non-CHP,2024.0
Solar Star Prime 4 LLC,CA,Solar Photovoltaic,4.6,San Diego,IPP Non-CHP,2024.0
"Foxhound Solar, LLC",VA,Solar Photovoltaic,83.0,Halifax,IPP Non-CHP,2024.0
Colice Hall Solar LLC,NC,Solar Photovoltaic,17.0,Hertford,IPP Non-CHP,2023.0
"Rodeo Ranch Energy Storage, LLC",TX,Batteries,300.0,Reeves,IPP Non-CHP,2023.0
AES Clean Energy,AZ,Onshore Wind Turbine,216.0,Coconino,IPP Non-CHP,2024.0
Mohave Energy,AZ,Batteries,15.0,Mohave,Electric Utility,2023.0
Mohave Energy,AZ,Solar Photovoltaic,17.6,Mohave,Electric Utility,2023.0
"Forefront Power, LLC",CA,Solar Photovoltaic,2.4,Santa Cruz,IPP Non-CHP,2023.0
Greenbacker Renewable Energy Corporation,MD,Solar Photovoltaic,2.0,Montgomery,IPP Non-CHP,2024.0
LSE Perseus LLC,NY,Solar Photovoltaic,4.0,Tioga,IPP Non-CHP,2021.0
"FRP Tupelo Solar, LLC",FL,Solar Photovoltaic,74.5,Putnam,IPP Non-CHP,2024.0
Idaho Power Co,ID,Batteries,60.0,Twin Falls,Electric Utility,2025.0
Groton BESS 1 LLC,MA,Batteries,2.0,Middlesex,IPP Non-CHP,2024.0
Holden BESS 1 LLC,MA,Batteries,5.0,Worcester,IPP Non-CHP,2024.0
Paxton BESS 1 LLC,MA,Batteries,3.0,Worcester,IPP Non-CHP,2024.0
Paragould Municipal Utilities,AR,Solar Photovoltaic,1.5,Greene,Electric Utility,2021.0
Franklin Solar Idaho,ID,Solar Photovoltaic,100.0,Twin Falls,IPP Non-CHP,2024.0
"SR White Pine, LLC",TN,Solar Photovoltaic,2.0,Jefferson,IPP Non-CHP,2023.0
"Anticline Wind, LLC",WY,Onshore Wind Turbine,124.3,Natrona,IPP Non-CHP,2024.0
"Overlook Solar Partners, LLC",ME,Solar Photovoltaic,5.0,Lincoln,IPP Non-CHP,2023.0
Madison Gas & Electric Co,WI,Solar Photovoltaic,6.0,Dane,Electric Utility,2024.0
Greenbacker Renewable Energy Corporation,MI,Solar Photovoltaic,2.0,Clare,IPP Non-CHP,2025.0
Greenbacker Renewable Energy Corporation,IL,Solar Photovoltaic,2.0,McHenry,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,MI,Solar Photovoltaic,2.0,Missaukee,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,MI,Solar Photovoltaic,2.0,Missaukee,IPP Non-CHP,2024.0
Greenbacker Renewable Energy Corporation,CO,Solar Photovoltaic,9.8,Adams,IPP Non-CHP,2024.0
Avon Solar Farm LLC,NY,Solar Photovoltaic,4.0,Monroe,IPP Non-CHP,2021.0
Tampa Electric Co,FL,Solar Photovoltaic,74.5,Hillsborough,Electric Utility,2024.0
